iata,country,lat,lon
FSP,Saint Pierre and Miquelon,46.762901306152344,-56.173099517822266
PYR,Greece,37.9207,21.292601
AGQ,Greece,38.602001,21.3512001
AXD,Greece,40.855899810791016,25.956300735473633
VOL,Greece,39.219600677490234,22.794300079345703
JKH,Greece,38.34320068359375,26.140600204467773
IOA,Greece,39.6963996887207,20.822500228881836
HER,Greece,35.3396987915,25.180299758900002
KSO,Greece,40.4463005066,21.2821998596
KIT,Greece,36.2742996216,23.0170001984
EFL,Greece,38.12009811401367,20.500499725341797
KLX,Greece,37.06829833984375,22.02549934387207
KGS,Greece,36.79330062866211,27.091699600219727
AOK,Greece,35.4213981628418,27.145999908447266
CFU,Greece,39.601898193359375,19.911699295043945
KSJ,Greece,35.4213981628,26.909999847399998
KVA,Greece,40.913299560546875,24.619199752807617
KZI,Greece,40.28609848022461,21.84079933166504
LRS,Greece,37.184898,26.800301
LXS,Greece,39.917098999,25.236299514799995
LRA,Greece,39.650253,22.4655
JMK,Greece,37.43510055541992,25.348100662231445
MJT,Greece,39.0567016602,26.5983009338
PVK,Greece,38.925498962402344,20.765300750732422
RHO,Greece,36.405399322509766,28.086200714111328
GPA,Greece,38.1511,21.4256
CHQ,Greece,35.531700134277344,24.149700164794922
JSI,Greece,39.177101135253906,23.503700256347656
SMI,Greece,37.689998626708984,26.911699295043945
SPJ,Greece,36.973899841308594,22.52630043029785
JTR,Greece,36.399200439453125,25.479299545288086
JSH,Greece,35.21609878540039,26.101299285888672
SKU,Greece,38.9676017761,24.4871997833
SKG,Greece,40.51969909667969,22.97089958190918
ZTH,Greece,37.7509,20.8843
BUD,Hungary,47.42976,19.261093
DEB,Hungary,47.48889923095703,21.615299224853516
CRV,Italy,38.9972,17.0802
BRI,Italy,41.138901,16.760599
FOG,Italy,41.432899,15.535
TAR,Italy,40.517502,17.4032
LCC,Italy,40.239201,18.133301
PSR,Italy,42.431702,14.1811
BDS,Italy,40.6576,17.947001
SUF,Italy,38.905399,16.2423
CTA,Italy,37.466801,15.0664
LMP,Italy,35.497898,12.6181
PNL,Italy,36.816502,11.9689
PMO,Italy,38.175999,13.091
REG,Italy,38.071201,15.6516
TPS,Italy,37.9114,12.488
NSY,Italy,37.401699,14.9224
AHO,Italy,40.632099,8.29077
DCI,Italy,39.354198,8.97248
CAG,Italy,39.251499,9.05428
OLB,Italy,40.898701,9.51763
TTB,Italy,39.9188,9.68298
MXP,Italy,45.6306,8.72811
BGY,Italy,45.673901,9.70417
TRN,Italy,45.200802,7.64963
ALL,Italy,44.050598,8.12743
GOA,Italy,44.4133,8.8375
LIN,Italy,45.445099,9.27674
PMF,Italy,44.824501,10.2964
CUF,Italy,44.547001,7.62322
AVB,Italy,46.031898,12.596503
BZO,Italy,46.460201,11.3264
BLQ,Italy,44.5354,11.2887
TSF,Italy,45.648399,12.1944
FRL,Italy,44.194801,12.0701
VBS,Italy,45.428902,10.3306
TRS,Italy,45.827499,13.4722
RMI,Italy,44.020302,12.6117
VIC,Italy,45.573399,11.5295
QPA,Italy,45.395802,11.8479
VRN,Italy,45.395699,10.8885
VCE,Italy,45.505299,12.3519
SAY,Italy,43.256302,11.255
CIA,Italy,41.7994,12.5949
FCO,Italy,41.8002778,12.2388889
EBA,Italy,42.7603,10.2394
QLT,Italy,41.5424,12.909
NAP,Italy,40.886002,14.2908
PSA,Italy,43.683899,10.3927
FLR,Italy,43.810001,11.2051
GRS,Italy,42.759701,11.0719
PEG,Italy,43.095901,12.5132
LJU,Slovenia,46.223701,14.4576
MBX,Slovenia,46.47990036010742,15.686100006103516
POW,Slovenia,45.4734001159668,13.614999771118164
UHE,Czech Republic,49.02939987182617,17.439699172973633
KLV,Czech Republic,50.202999114990234,12.914999961853027
OSR,Czech Republic,49.6963005065918,18.111099243164062
PED,Czech Republic,50.01340103149414,15.73859977722168
PRV,Czech Republic,49.42580032348633,17.404699325561523
PRG,Czech Republic,50.1008,14.26
BRQ,Czech Republic,49.15129852294922,16.694400787353516
VOD,Czech Republic,50.216599,14.3958
TLV,Israel,32.01139831542969,34.88669967651367
BEV,Israel,31.287000656128,34.722999572754
ETH,Israel,29.56130027770996,34.96009826660156
EIY,Israel,30.621700286865234,35.20330047607422
HFA,Israel,32.80939865112305,35.04309844970703
RPN,Israel,32.98099899291992,35.5718994140625
MTZ,Israel,31.32819938659668,35.38859939575195
VTM,Israel,31.208299636799996,35.012298584
VDA,Israel,29.94029998779297,34.93579864501953
MIP,Israel,30.776100158691406,34.66669845581055
SDV,Israel,32.11470031738281,34.78219985961914
MLA,Malta,35.857498,14.4775
GRZ,Austria,46.9911003112793,15.439599990844727
INN,Austria,47.260201,11.344
LNZ,Austria,48.2332,14.1875
SZG,Austria,47.793300628699996,13.0043001175
VIE,Austria,48.110298156738,16.569700241089
AVR,Portugal,38.883301,-9.0301
SMA,Portugal,36.97140121459961,-25.17060089111328
BGC,Portugal,41.8578,-6.70713
BYJ,Portugal,38.078899,-7.9324
BGZ,Portugal,41.5871009827,-8.445139884949999
CAT,Portugal,38.724998,-9.35523
FLW,Portugal,39.455299377441406,-31.131399154663086
FAO,Portugal,37.0144004822,-7.96590995789
GRW,Portugal,39.092201232910156,-28.029800415039062
HOR,Portugal,38.519901275634766,-28.715900421142578
TER,Portugal,38.761799,-27.090799
QLR,Portugal,39.828335,-8.8875
PDL,Portugal,37.7411994934,-25.6979007721
PIX,Portugal,38.554298,-28.441299
PRM,Portugal,37.1493,-8.58396
OPO,Portugal,41.2481002808,-8.68138980865
PXO,Portugal,33.0733985901,-16.3500003815
LIS,Portugal,38.7813,-9.13592
SJZ,Portugal,38.66550064086914,-28.175800323486328
VRL,Portugal,41.2743,-7.72047
VSE,Portugal,40.725498,-7.88899
OMO,Bosnia and Herzegovina,43.282901763916016,17.84589958190918
SJJ,Bosnia and Herzegovina,43.82460021972656,18.331499099731445
ARW,Romania,46.17660140991211,21.261999130249023
BCM,Romania,46.52190017700195,26.91029930114746
BAY,Romania,47.65840148925781,23.469999313354492
BBU,Romania,44.50320053100586,26.102100372314453
CND,Romania,44.36220169067383,28.488300323486328
CLJ,Romania,46.78519821166992,23.686199188232422
CSB,Romania,45.41999816894531,22.253299713134766
CRA,Romania,44.31809997558594,23.888599395751953
IAS,Romania,47.17850112915039,27.6205997467041
OMR,Romania,47.025299072265625,21.90250015258789
OTP,Romania,44.5711111,26.085
SBZ,Romania,45.78559875488281,24.091299057006836
SUJ,Romania,47.70330047607422,22.885700225830078
SCV,Romania,47.6875,26.35409927368164
TCE,Romania,45.0625,28.71430015563965
TGM,Romania,46.46770095825195,24.412500381469727
TSR,Romania,45.809898376464844,21.337900161743164
GVA,Switzerland,46.23809814453125,6.108950138092041
SIR,Switzerland,46.219600677500004,7.326759815220001
EML,Switzerland,47.092444,8.305184
LUG,Switzerland,46.00429916379999,8.9105796814
BRN,Switzerland,46.914100647,7.497149944309999
ZHI,Switzerland,47.181599,7.41719
ZRH,Switzerland,47.464699,8.54917
ACH,Switzerland,47.4850006104,9.560770034789998
SMV,Switzerland,46.53409957885742,9.884110450744629
ESB,Turkey,40.128101348899996,32.995098114
ANK,Turkey,39.949798584,32.6885986328
ADA,Turkey,36.9822006226,35.280399322499996
UAB,Turkey,37.002101898199996,35.4258995056
AFY,Turkey,38.726398468,30.6011009216
AYT,Turkey,36.898701,30.800501
GZT,Turkey,36.9472007751,37.4786987305
KYA,Turkey,37.979,32.561901
MZH,Turkey,40.829399,35.521999
VAS,Turkey,39.813801,36.9035
MLX,Turkey,38.435298919699996,38.0909996033
ASR,Turkey,38.770401001,35.4953994751
TJK,Turkey,40.307430267333984,36.367408752441406
DNZ,Turkey,37.7855987549,29.7012996674
ISL,Turkey,40.976898,28.8146
BZI,Turkey,39.619300842285156,27.926000595092773
BDM,Turkey,40.31800079345703,27.977699279785156
ESK,Turkey,39.7840995789,30.582099914599997
ADB,Turkey,38.2924003601,27.156999588
IGL,Turkey,38.513000488299994,27.010099411
KCO,Turkey,40.73500061035156,30.08329963684082
DLM,Turkey,36.7131004333,28.7924995422
BXN,Turkey,37.140098571777344,27.669700622558594
EZS,Turkey,38.6068992615,39.2914009094
DIY,Turkey,37.893901825,40.201000213600004
ERC,Turkey,39.7102012634,39.527000427199994
ERZ,Turkey,39.9565010071,41.17020034789999
TZX,Turkey,40.99509811401367,39.78969955444336
VAN,Turkey,38.46820068359375,43.332298278808594
BAL,Turkey,37.929000854499996,41.1166000366
SXZ,Turkey,37.97890090942383,41.84040069580078
BZY,Moldova,47.843056,27.777222
KIV,Moldova,46.92770004272461,28.930999755859375
OHD,Macedonia,41.18,20.7423
SKP,Macedonia,41.961601,21.621401
GIB,Gibraltar,36.1511993408,-5.3496599197400005
BEG,Serbia,44.8184013367,20.3090991974
INI,Serbia,43.337299,21.853701
TGD,Montenegro,42.359402,19.2519
PRN,Serbia,42.5728,21.035801
TIV,Montenegro,42.404701232910156,18.72330093383789
BTS,Slovakia,48.17020034790039,17.21269989013672
KSC,Slovakia,48.66310119628906,21.241100311279297
PZY,Slovakia,48.62519836425781,17.828399658203125
SLD,Slovakia,48.63779830932617,19.13409996032715
TAT,Slovakia,49.073600769,20.2411003113
NCA,Turks and Caicos Islands,21.9175,-71.939598
PLS,Turks and Caicos Islands,21.77359962463379,-72.26589965820312
XSC,Turks and Caicos Islands,21.515699386599998,-71.528503418
BRX,Dominican Republic,18.25149917602539,-71.12039947509766
CBJ,Dominican Republic,17.929000854492188,-71.6447982788086
LRM,Dominican Republic,18.450700759887695,-68.91179656982422
PUJ,Dominican Republic,18.567399978599997,-68.36340332030001
POP,Dominican Republic,19.75790023803711,-70.56999969482422
SDQ,Dominican Republic,18.42970085144,-69.668899536133
STI,Dominican Republic,19.406099319458008,-70.60469818115234
CBV,Guatemala,15.468999862670898,-90.40670013427734
GUA,Guatemala,14.5833,-90.527496
RER,Guatemala,14.520999908447266,-91.69730377197266
GSJ,Guatemala,13.936200141899999,-90.83580017090001
LCE,Honduras,15.7425,-86.852997
SAP,Honduras,15.4526,-87.923599
GJA,Honduras,16.4454,-85.906601
RTB,Honduras,16.316799,-86.523003
TEA,Honduras,15.7759,-87.4758
TGU,Honduras,14.06089973449707,-87.21720123291016
TJI,Honduras,15.9268,-85.938202
OCJ,Jamaica,18.404199600219727,-76.96900177001953
KIN,Jamaica,17.935699462890625,-76.7874984741211
MBJ,Jamaica,18.503700256347656,-77.91339874267578
POT,Jamaica,18.1987991333,-76.53450012210001
KTP,Jamaica,17.98859977722168,-76.82379913330078
ACA,Mexico,16.757099151611328,-99.75399780273438
NTR,Mexico,25.865601,-100.237
AGU,Mexico,21.705601,-102.318001
HUX,Mexico,15.7753,-96.262604
CVJ,Mexico,18.834800720214844,-99.26129913330078
ACN,Mexico,29.332899,-101.098998
CME,Mexico,18.65369987487793,-91.79900360107422
NCG,Mexico,30.3974,-107.875
CUL,Mexico,24.7644996643,-107.474998474
CTM,Mexico,18.50469970703125,-88.32679748535156
CEN,Mexico,27.39259910583496,-109.83300018310547
CPE,Mexico,19.816799163800003,-90.5002975464
CJS,Mexico,31.63610076904297,-106.42900085449219
CUU,Mexico,28.702899932900003,-105.964996338
CVM,Mexico,23.7033004761,-98.9564971924
CZM,Mexico,20.52239990234375,-86.92559814453125
DGO,Mexico,24.1242008209,-104.527999878
TPQ,Mexico,21.4195,-104.843002
ESE,Mexico,31.7953,-116.602997
GDL,Mexico,20.521799087524414,-103.31099700927734
GYM,Mexico,27.9689998626709,-110.92500305175781
TCN,Mexico,18.49720001220703,-97.4198989868164
HMO,Mexico,29.095899581900003,-111.047996521
CLQ,Mexico,19.277,-103.577002
ISJ,Mexico,21.2450008392334,-86.73999786376953
SLW,Mexico,25.54949951171875,-100.92900085449219
IZT,Mexico,16.449301,-95.093697
LZC,Mexico,18.0016994476,-102.221000671
LMM,Mexico,25.6851997375,-109.081001282
BJX,Mexico,20.9935,-101.481003
LAP,Mexico,24.072700500499998,-110.361999512
LTO,Mexico,25.989200592041016,-111.3479995727539
MAM,Mexico,25.7698993683,-97.5252990723
MID,Mexico,20.937000274699997,-89.657699585
MXL,Mexico,32.6306,-115.241997
MLM,Mexico,19.849899292,-101.025001526
MTT,Mexico,18.1033992767,-94.58070373540001
LOV,Mexico,26.9557,-101.470001
MEX,Mexico,19.4363,-99.072098
MTY,Mexico,25.7784996033,-100.107002258
MZT,Mexico,23.1613998413,-106.26599884
NOG,Mexico,31.22610092163086,-110.97599792480469
NLD,Mexico,27.4438991547,-99.5705032349
OAX,Mexico,16.9999008179,-96.726600647
PAZ,Mexico,20.6026992798,-97.46080017090001
PBC,Mexico,19.1581001282,-98.3713989258
PPE,Mexico,31.351987,-113.305177
PDS,Mexico,28.627399,-100.535004
UPN,Mexico,19.396699905395508,-102.03900146484375
PVR,Mexico,20.680099487304688,-105.25399780273438
PXM,Mexico,15.8769,-97.089103
QRO,Mexico,20.6173,-100.185997
REX,Mexico,26.0089,-98.2285
SJD,Mexico,23.15180015563965,-109.72100067138672
SFH,Mexico,30.930200576782,-114.80899810791
SLP,Mexico,22.254299163800003,-100.930999756
TRC,Mexico,25.568300247199996,-103.411003113
TGZ,Mexico,16.5636005402,-93.02249908450001
TIJ,Mexico,32.541099548339844,-116.97000122070312
TAM,Mexico,22.2964000702,-97.8658981323
TSL,Mexico,22.0383,-98.806502
TLC,Mexico,19.3370990753,-99.56600189210002
TAP,Mexico,14.7943000793,-92.3700027466
CUN,Mexico,21.036500930800003,-86.8770980835
VSA,Mexico,17.996999740600586,-92.81739807128906
VER,Mexico,19.1459007263,-96.1873016357
ZCL,Mexico,22.8971004486,-102.68699646
ZIH,Mexico,17.601600647,-101.460998535
ZMM,Mexico,20.045,-102.276001
ZLO,Mexico,19.144800186199998,-104.558998108
BEF,Nicaragua,11.991000175476074,-83.77410125732422
MGA,Nicaragua,12.141500473022461,-86.16819763183594
PUZ,Nicaragua,14.047200202941895,-83.38670349121094
BOC,Panama,9.340849876403809,-82.25080108642578
CHX,Panama,9.458962,-82.515062
DAV,Panama,8.390999794006348,-82.43499755859375
BLB,Panama,8.91479,-79.599602
PAC,Panama,8.973340034484863,-79.55560302734375
SYP,Panama,8.085599899291992,-80.94529724121094
PTY,Panama,9.0713596344,-79.3834991455
BAI,Costa Rica,9.163949,-83.330171
OTR,Costa Rica,8.60155963897705,-82.96859741210938
JAP,Costa Rica,9.98141002655,-84.7726974487
GLF,Costa Rica,8.654009819030762,-83.18219757080078
GPL,Costa Rica,10.2172002792,-83.79699707030001
LIR,Costa Rica,10.5933,-85.544403
LSL,Costa Rica,11.035300254821777,-84.70610046386719
LIO,Costa Rica,9.95796012878418,-83.02200317382812
NOB,Costa Rica,9.976490020750001,-85.65299987790002
SJO,Costa Rica,9.993860244750977,-84.20880126953125
PMZ,Costa Rica,8.951029777526855,-83.46859741210938
XQP,Costa Rica,9.443160057067871,-84.12979888916016
TOO,Costa Rica,8.826109886169434,-82.95890045166016
SAL,El Salvador,13.4409,-89.055702
CYA,Haiti,18.271099090576172,-73.78829956054688
CAP,Haiti,19.733,-72.194702
JAK,Haiti,18.241100311279297,-72.51850128173828
PAP,Haiti,18.579999923706055,-72.2925033569336
BCA,Cuba,20.365299224853516,-74.5062026977539
BYM,Cuba,20.396400451660156,-76.62139892578125
AVI,Cuba,22.027099609375,-78.78959655761719
CCC,Cuba,22.461000442499998,-78.32839965820001
CFG,Cuba,22.149999618530273,-80.41419982910156
CYO,Cuba,21.6165008545,-81.5459976196
CMW,Cuba,21.420299530029297,-77.84750366210938
SCU,Cuba,19.96980094909668,-75.83540344238281
NBW,Cuba,19.906499862671,-75.207099914551
GAO,Cuba,20.08530044555664,-75.1583023071289
HAV,Cuba,22.989200592041016,-82.40910339355469
HOG,Cuba,20.785600662231445,-76.31510162353516
LCL,Cuba,22.33609962463379,-83.64189910888672
MOA,Cuba,20.653900146484375,-74.92220306396484
MZO,Cuba,20.28809928894043,-77.08920288085938
GER,Cuba,21.834699630737305,-82.78379821777344
UPB,Cuba,23.032800674399997,-82.5793991089
QPD,Cuba,22.42140007019043,-83.67839813232422
SNU,Cuba,22.49220085144043,-79.943603515625
SZJ,Cuba,21.642499923706055,-82.9551010131836
USS,Cuba,21.9704,-79.442703
VRA,Cuba,23.034400939941406,-81.435302734375
VTU,Cuba,20.987600326538086,-76.93579864501953
CYB,Cayman Islands,19.687000274658203,-79.88279724121094
GCM,Cayman Islands,19.292800903299998,-81.3576965332
MAY,Bahamas,24.287700653076172,-77.68460083007812
ASD,Bahamas,24.697900772094727,-77.79560089111328
MHH,Bahamas,26.5114,-77.083503
SAQ,Bahamas,25.053800582885742,-78.04900360107422
AXP,Bahamas,22.441799163800003,-73.97090148930002
TCB,Bahamas,26.745300293,-77.3912963867
CCZ,Bahamas,25.41710090637207,-77.88089752197266
GHC,Bahamas,25.7383,-77.840103
BIM,Bahamas,25.6998996735,-79.2647018433
GGT,Bahamas,23.5625991821,-75.8779983521
ELH,Bahamas,25.474899292,-76.6835021973
GHB,Bahamas,25.2847003937,-76.3310012817
NMC,Bahamas,24.59429931640625,-76.82019805908203
RSD,Bahamas,24.8950787333,-76.1768817902
TYM,Bahamas,24.169099807739258,-76.43910217285156
FPO,Bahamas,26.5587005615,-78.695602417
IGA,Bahamas,20.975000381469727,-73.66690063476562
LGI,Bahamas,23.1790008545,-75.09359741210001
SML,Bahamas,23.582317,-75.268621
MYG,Bahamas,22.379499,-73.013494
NAS,Bahamas,25.0389995575,-77.46620178219999
DCT,Bahamas,22.181800842285156,-75.72949981689453
RCY,Bahamas,23.68440055847168,-74.83619689941406
ZSA,Bahamas,24.06329917907715,-74.52400207519531
BZE,Belize,17.539100646972656,-88.30819702148438
AIT,Cook Islands,-18.830900192260742,-159.76400756835938
RAR,Cook Islands,-21.2026996613,-159.805999756
NAN,Fiji,-17.755399703979492,177.4429931640625
SUV,Fiji,-18.04330062866211,178.5590057373047
TBU,Tonga,-21.241199493408203,-175.14999389648438
VAV,Tonga,-18.58530044555664,-173.96200561523438
TRW,Kiribati,1.3816399574279785,173.14700317382812
TBF,Kiribati,-1.2244700193405151,174.7760009765625
WLS,Wallis and Futuna,-13.2383003235,-176.199005127
APW,Samoa,-13.829999923706055,-172.00799560546875
PPG,American Samoa,-14.3310003281,-170.710006714
RUR,French Polynesia,-22.434099197387695,-151.36099243164062
TUB,French Polynesia,-23.365400314331055,-149.5240020751953
AAA,French Polynesia,-17.35260009765625,-145.50999450683594
FGU,French Polynesia,-15.819899559020996,-140.88699340820312
TIH,French Polynesia,-15.119600296020508,-148.2310028076172
REA,French Polynesia,-18.465900421142578,-136.44000244140625
FAV,French Polynesia,-16.054100036621094,-145.65699768066406
XMH,French Polynesia,-14.436800003051758,-146.07000732421875
GMR,French Polynesia,-23.07990074157715,-134.88999938964844
KKR,French Polynesia,-15.663299560546875,-146.88499450683594
MKP,French Polynesia,-16.583900451660156,-143.6580047607422
PKP,French Polynesia,-14.809499740600586,-138.81300354003906
TKP,French Polynesia,-14.709500312805176,-145.24600219726562
AXR,French Polynesia,-15.248299598693848,-146.61700439453125
MVT,French Polynesia,-14.8681001663208,-148.7169952392578
TKX,French Polynesia,-14.45580005645752,-145.02499389648438
NHV,French Polynesia,-8.795599937438965,-140.22900390625
BOB,French Polynesia,-16.444400787353516,-151.75100708007812
RGI,French Polynesia,-14.954299926757812,-147.66099548339844
HUH,French Polynesia,-16.68720054626465,-151.02200317382812
MOZ,French Polynesia,-17.49,-149.761993
HOI,French Polynesia,-18.074800491333008,-140.9459991455078
MAU,French Polynesia,-16.42650032043457,-152.24400329589844
RFP,French Polynesia,-16.7229,-151.466003
VLI,Vanuatu,-17.699300765991,168.32000732422
KNQ,New Caledonia,-21.05430030822754,164.83700561523438
KOC,New Caledonia,-20.546300888061523,164.25599670410156
LIF,New Caledonia,-20.774799346923828,167.24000549316406
GEA,New Caledonia,-22.25830078125,166.47300720214844
MEE,New Caledonia,-21.481700897216797,168.03799438476562
TOU,New Caledonia,-20.790000915527344,165.25900268554688
UVE,New Caledonia,-20.640600204467773,166.572998046875
NOU,New Caledonia,-22.01460075378418,166.21299743652344
AKL,New Zealand,-37.008098602299995,174.792007446
TUO,New Zealand,-38.73970031738281,176.08399963378906
AMZ,New Zealand,-37.029701232910156,174.97300720214844
CHC,New Zealand,-43.48939895629883,172.53199768066406
CHT,New Zealand,-43.810001373291016,-176.45700073242188
DUD,New Zealand,-45.9281005859375,170.197998046875
GIS,New Zealand,-38.663299560546875,177.97799682617188
GTN,New Zealand,-43.906700134277344,170.1280059814453
HKK,New Zealand,-42.713600158691406,170.98500061035156
HLZ,New Zealand,-37.8666992188,175.332000732
KKE,New Zealand,-35.26279830932617,173.91200256347656
KAT,New Zealand,-35.06999969482422,173.28500366210938
ALR,New Zealand,-45.211700439453125,169.3730010986328
MON,New Zealand,-43.76499938964844,170.13299560546875
TEU,New Zealand,-45.53310012817383,167.64999389648438
MRO,New Zealand,-40.97330093383789,175.63400268554688
NPL,New Zealand,-39.00859832763672,174.1790008544922
NSN,New Zealand,-41.298301696777344,173.2209930419922
IVC,New Zealand,-46.41239929199219,168.31300354003906
OHA,New Zealand,-40.20600128173828,175.38800048828125
OAM,New Zealand,-44.970001220703125,171.08200073242188
PMR,New Zealand,-40.32059860229492,175.61700439453125
PPQ,New Zealand,-40.904701232910156,174.98899841308594
ZQN,New Zealand,-45.0210990906,168.738998413
ROT,New Zealand,-38.10919952392578,176.31700134277344
TRG,New Zealand,-37.67190170288086,176.1959991455078
TIU,New Zealand,-44.302799224853516,171.22500610351562
TWZ,New Zealand,-44.2350006104,170.117996216
BHE,New Zealand,-41.5182991027832,173.8699951171875
WKA,New Zealand,-44.722198486328,169.24600219727
WHK,New Zealand,-37.92060089111328,176.91400146484375
WLG,New Zealand,-41.3272018433,174.804992676
WIR,New Zealand,-39.006900787353516,177.40699768066406
WRE,New Zealand,-35.7682991027832,174.36500549316406
WSZ,New Zealand,-41.73809814453125,171.58099365234375
WAG,New Zealand,-39.96220016479492,175.02499389648438
HEA,Afghanistan,34.209999084472656,62.22829818725586
JAA,Afghanistan,34.39979934692383,70.49859619140625
KBL,Afghanistan,34.565899,69.212303
KDH,Afghanistan,31.505800247192383,65.8478012084961
MMZ,Afghanistan,35.93080139160156,64.76090240478516
MZR,Afghanistan,36.70690155029297,67.20970153808594
OAH,Afghanistan,33.3913002014,62.2610015869
UND,Afghanistan,36.66510009765625,68.91079711914062
BAH,Bahrain,26.27079963684082,50.63359832763672
AHB,Saudi Arabia,18.240400314299997,42.65660095210001
HOF,Saudi Arabia,25.28529930114746,49.485198974609375
ABT,Saudi Arabia,20.2961006165,41.6343002319
BHH,Saudi Arabia,19.984399795532227,42.62089920043945
DMM,Saudi Arabia,26.471200942993164,49.79790115356445
DHA,Saudi Arabia,26.265399932900003,50.152000427199994
GIZ,Saudi Arabia,16.901100158691406,42.58580017089844
ELQ,Saudi Arabia,26.302799224853516,43.77439880371094
URY,Saudi Arabia,31.412413,37.278898
HAS,Saudi Arabia,27.437901,41.686298
QJB,Saudi Arabia,27.038999557495117,49.40510177612305
JED,Saudi Arabia,21.6796,39.156502
KMC,Saudi Arabia,27.9009,45.528198
MED,Saudi Arabia,24.5534,39.705101
EAM,Saudi Arabia,17.611400604248047,44.4192008972168
AQI,Saudi Arabia,28.335199,46.125099
RAH,Saudi Arabia,29.626399993896484,43.4906005859375
RUH,Saudi Arabia,24.957599639892578,46.69879913330078
RAE,Saudi Arabia,30.906600952148438,41.13819885253906
SHW,Saudi Arabia,17.466899871826172,47.12139892578125
SLF,Saudi Arabia,20.46470069885254,45.619598388671875
TUU,Saudi Arabia,28.3654,36.6189
TIF,Saudi Arabia,21.483001,40.543442
TUI,Saudi Arabia,31.692188,38.731544
EJH,Saudi Arabia,26.19860076904297,36.47639846801758
YNB,Saudi Arabia,24.144199,38.0634
ABD,Iran,30.371099472,48.2282981873
DEF,Iran,32.434399,48.397598
AKW,Iran,30.7444,49.6772
GCH,Iran,30.337600708,50.827999115
OMI,Iran,30.8351993560791,49.5349006652832
MRX,Iran,30.55620002746582,49.15190124511719
AWZ,Iran,31.337400436399996,48.7620010376
AEU,Iran,25.8757,55.033001
BUZ,Iran,28.9447994232,50.8345985413
KIH,Iran,26.5261993408,53.980201721200004
BDH,Iran,26.531999588,54.824798584
KHK,Iran,29.260299682617188,50.32389831542969
SXI,Iran,25.908899307250977,54.539398193359375
LVP,Iran,26.810300827026367,53.356300354003906
KSH,Iran,34.3459014893,47.1581001282
SDG,Iran,35.24589920043945,47.00920104980469
IFH,Iran,32.92890167236328,51.561100006103516
KKS,Iran,33.895302,51.577
IFN,Iran,32.75080108642578,51.86130142211914
RAS,Iran,37.323333,49.617778
AJK,Iran,34.138099670410156,49.8473014831543
THR,Iran,35.68920135498047,51.31340026855469
GZW,Iran,36.240101,50.0471
BND,Iran,27.218299865722656,56.37779998779297
JYR,Iran,28.726900100699996,57.67029953
KER,Iran,30.274400711099997,56.9510993958
HDR,Iran,27.158300399780273,56.17250061035156
SYJ,Iran,29.550899505615234,55.672698974609375
XBJ,Iran,32.898101806640625,59.2661018371582
CKT,Iran,36.50120162963867,61.06489944458008
RUD,Iran,36.4253005981,55.104198455799995
TCX,Iran,33.6678009033,56.8927001953
KLM,Iran,37.3833007812,55.4519996643
RZR,Iran,36.9099006652832,50.67959976196289
FAZ,Iran,28.891799926757812,53.72330093383789
JAR,Iran,28.586700439499996,53.5791015625
LFM,Iran,27.3726997375,53.18880081179999
SYZ,Iran,29.539199829101562,52.58980178833008
KHY,Iran,38.4275016784668,44.97359848022461
TBZ,Iran,38.1338996887207,46.23500061035156
JWN,Iran,36.7737007141,48.3594017029
AZD,Iran,31.9048995972,54.2765007019
ACZ,Iran,31.09830093383789,61.54389953613281
ZBR,Iran,25.443300247199996,60.3820991516
ZAH,Iran,29.47570037841797,60.90620040893555
IHR,Iran,27.2360992432,60.7200012207
AMM,Jordan,31.7226009369,35.9931983948
ADJ,Jordan,31.972700119018555,35.991600036621094
AQJ,Jordan,29.611600875854492,35.01810073852539
OMF,Jordan,32.3564,36.259201
KWI,Kuwait,29.226600646972656,47.96889877319336
BEY,Lebanon,33.820899963378906,35.488399505615234
KYE,Lebanon,34.589298248291016,36.01129913330078
AUH,United Arab Emirates,24.433000564575195,54.651100158691406
AZI,United Arab Emirates,24.428300857543945,54.458099365234375
DHF,United Arab Emirates,24.248199462900004,54.547698974599996
DXB,United Arab Emirates,25.2527999878,55.3643989563
FJR,United Arab Emirates,25.112199783325195,56.32400131225586
RKT,United Arab Emirates,25.613500595092773,55.93880081176758
SHJ,United Arab Emirates,25.32859992980957,55.5172004699707
KHS,Oman,26.17099952697754,56.2406005859375
MSH,Oman,20.675399780273438,58.890499114990234
MCT,Oman,23.593299865722656,58.284400939941406
SLL,Oman,17.038700103759766,54.09130096435547
TTH,Oman,17.666000366210938,54.024600982666016
BHW,Pakistan,32.056098938,72.94840240479999
LYP,Pakistan,31.364999771118164,72.99479675292969
GWD,Pakistan,25.233299255371094,62.329498291015625
GIL,Pakistan,35.918800354003906,74.33360290527344
JAG,Pakistan,28.28420066833496,68.44969940185547
KHI,Pakistan,24.9065,67.160797
LHE,Pakistan,31.5216007232666,74.40360260009766
XJM,Pakistan,33.05009841918945,73.63839721679688
MFG,Pakistan,34.3390007019043,73.50859832763672
MWD,Pakistan,32.5630989074707,71.5707015991211
MJD,Pakistan,27.3351993560791,68.14309692382812
MUX,Pakistan,30.20319938659668,71.41909790039062
WNS,Pakistan,26.2194,68.390099
PJG,Pakistan,26.954500198364258,64.13249969482422
PSI,Pakistan,25.29050064086914,63.34510040283203
PEW,Pakistan,33.993900299072266,71.51460266113281
UET,Pakistan,30.251399993896484,66.93779754638672
